,Player Link,Player Name,Season,Position,nationality
1329,https://www.premierleague.com/players/9417/Jordan-Hugill/overview,Jordan Hugill,2019/20,Forward,England
1330,https://www.premierleague.com/players/13550/Cameron-Humphreys-Grant/overview,Cameron Humphreys-Grant,2019/20,Defender,England
1331,https://www.premierleague.com/players/8598/James-Husband/overview,James Husband,2019/20,Defender,England
1332,https://www.premierleague.com/players/3506/Alan-Hutton/overview,Alan Hutton,2019/20,Defender,Scotland
1333,https://www.premierleague.com/players/4527/Jordon-Ibe/overview,Jordon Ibe,2019/20,Forward,England
1334,https://www.premierleague.com/players/7234/Vicente-Iborra/overview,Vicente Iborra,2019/20,Midfielder,Spain
1335,https://www.premierleague.com/players/12582/Idrissa-Gueye/overview,Idrissa Gueye,2019/20,Midfielder,Senegal
1336,https://www.premierleague.com/players/15332/Daniel-Iversen/overview,Daniel Iversen,2019/20,Goalkeeper,Denmark
1337,https://www.premierleague.com/players/6292/Ivo-Pinto/overview,Ivo Pinto,2019/20,Defender,Portugal
1338,https://www.premierleague.com/players/74590/Andi-Janjeva/overview,Andi Janjeva,2019/20,Defender,Kosovo
1339,https://www.premierleague.com/players/10480/Daryl-Janmaat/overview,Daryl Janmaat,2019/20,Defender,Netherlands
1340,https://www.premierleague.com/players/15481/Vincent-Janssen/overview,Vincent Janssen,2019/20,Forward,Netherlands
1341,https://www.premierleague.com/players/4766/Mile-Jedinak/overview,Mile Jedinak,2019/20,Midfielder,Australia
1342,https://www.premierleague.com/players/4248/Carl-Jenkinson/overview,Carl Jenkinson,2019/20,Defender,England
1343,https://www.premierleague.com/players/4506/Jiang-Guangtai/overview,Jiang Guangtai,2019/20,Defender,China
1344,https://www.premierleague.com/players/13556/Joel-Pereira/overview,Joel Pereira,2019/20,Goalkeeper,Portugal
1345,https://www.premierleague.com/players/14465/Viktor-Johansson/overview,Viktor Johansson,2019/20,Goalkeeper,Sweden
1346,https://www.premierleague.com/players/45519/George-Johnston/overview,George Johnston,2019/20,Defender,Scotland
1347,https://www.premierleague.com/players/13192/Corey-Jordan/overview,Corey Jordan,2019/20,Defender,England
1348,https://www.premierleague.com/players/6425/Joselu/overview,Joselu,2019/20,Forward,Spain
1349,https://www.premierleague.com/players/3508/Younes-Kaboul/overview,Younes Kaboul,2019/20,Defender,France
1350,https://www.premierleague.com/players/10191/Sullay-Kaikai/overview,Sullay Kaikai,2019/20,Forward,Sierra Leone
1351,https://www.premierleague.com/players/4101/Tomas-Kalas/overview,Tomas Kalas,2019/20,Defender,Czech Republic
1352,https://www.premierleague.com/players/14750/Herbie-Kane/overview,Herbie Kane,2019/20,Midfielder,England
1353,https://www.premierleague.com/players/19679/Bartosz-Kapustka/overview,Bartosz Kapustka,2019/20,Midfielder,Poland
1354,https://www.premierleague.com/players/75317/Peter-Keen/overview,Peter Keen,2019/20,Goalkeeper,England
1355,https://www.premierleague.com/players/21585/Lloyd-Kelly/overview,Lloyd Kelly,2019/20,Defender,England
1356,https://www.premierleague.com/players/15194/Daniel-Kemp/overview,Daniel Kemp,2019/20,Midfielder,England
1357,https://www.premierleague.com/players/13509/Ryan-Kent/overview,Ryan Kent,2019/20,Forward,England
1358,https://www.premierleague.com/players/4656/Ki-Sung-Yueng/overview,Ki Sung-Yueng,2019/20,Midfielder,South Korea
1359,https://www.premierleague.com/players/50468/Gavin-Kilkenny/overview,Gavin Kilkenny,2019/20,Midfielder,Ireland
1360,https://www.premierleague.com/players/23872/Christoph-Klarer/overview,Christoph Klarer,2019/20,Midfielder,Austria
1361,https://www.premierleague.com/players/15608/Ragnar-Klavan/overview,Ragnar Klavan,2019/20,Defender,Estonia
1362,https://www.premierleague.com/players/13240/Jonathan-Kodjia/overview,Jonathan Kodjia,2019/20,Forward,Cote D’Ivoire
1363,https://www.premierleague.com/players/3653/Vincent-Kompany/overview,Vincent Kompany,2019/20,Defender,Belgium
1364,https://www.premierleague.com/players/4030/Laurent-Koscielny/overview,Laurent Koscielny,2019/20,Defender,France
1365,https://www.premierleague.com/players/8232/Daniel-Lafferty/overview,Daniel Lafferty,2019/20,Defender,Northern Ireland
1366,https://www.premierleague.com/players/9603/Caolan-Lavery/overview,Caolan Lavery,2019/20,Forward,Northern Ireland
1367,https://www.premierleague.com/players/51538/Adam-Leathers/overview,Adam Leathers,2019/20,Midfielder,England
1368,https://www.premierleague.com/players/2852/Adam-Legzdins/overview,Adam Legzdins,2019/20,Goalkeeper,England
1369,https://www.premierleague.com/players/15558/Moritz-Leitner/overview,Moritz Leitner,2019/20,Midfielder,Germany
1370,https://www.premierleague.com/players/12299/L%C3%A9o-Bonatini/overview,Léo Bonatini,2019/20,Forward,Brazil
1371,https://www.premierleague.com/players/37776/Jefferson-Lerma/overview,Jefferson Lerma,2019/20,Midfielder,Colombia
1372,https://www.premierleague.com/players/21821/Adam-Lewis/overview,Adam Lewis,2019/20,Defender,England
1373,https://www.premierleague.com/players/10766/Lewis-Cook/overview,Lewis Cook,2019/20,Midfielder,England
1374,https://www.premierleague.com/players/5520/Stephan-Lichtsteiner/overview,Stephan Lichtsteiner,2019/20,Defender,Switzerland
1375,https://www.premierleague.com/players/4154/Anders-Lindegaard/overview,Anders Lindegaard,2019/20,Goalkeeper,Denmark
1376,https://www.premierleague.com/players/5551/Fernando-Llorente/overview,Fernando Llorente,2019/20,Forward,Spain
1377,https://www.premierleague.com/players/63634/Lucas-Perri/overview,Lucas Perri,2019/20,Goalkeeper,Brazil
1378,https://www.premierleague.com/players/4289/Lucas-Piazon/overview,Lucas Piazon,2019/20,Midfielder,Brazil
1379,https://www.premierleague.com/players/16088/Dodi-Luk%C3%A9bakio/overview,Dodi Lukébakio,2019/20,Forward,Belgium
1380,https://www.premierleague.com/players/8335/Gary-Madine/overview,Gary Madine,2019/20,Forward,England
1381,https://www.premierleague.com/players/7985/Connor-Mahoney/overview,Connor Mahoney,2019/20,Midfielder,England
1382,https://www.premierleague.com/players/66497/Archie-Mair/overview,Archie Mair,2019/20,Goalkeeper,Scotland
1383,https://www.premierleague.com/players/5334/Eliaquim-Mangala/overview,Eliaquim Mangala,2019/20,Defender,France
1384,https://www.premierleague.com/players/3251/Adrian-Mariappa/overview,Adrian Mariappa,2019/20,Defender,Jamaica
1385,https://www.premierleague.com/players/5078/Lazar-Markovic/overview,Lazar Markovic,2019/20,Midfielder,Serbia
1386,https://www.premierleague.com/players/3945/Ben-Marshall/overview,Ben Marshall,2019/20,Midfielder,England
1387,https://www.premierleague.com/players/4741/Joe-Mason/overview,Joe Mason,2019/20,Forward,England
1388,https://www.premierleague.com/players/10703/Mason-Bloomfield/overview,Mason Bloomfield,2019/20,Forward,England
1389,https://www.premierleague.com/players/13932/Ntumba-Massanka/overview,Ntumba Massanka,2019/20,Midfielder,England
1390,https://www.premierleague.com/players/52625/Luke-Matheson/overview,Luke Matheson,2019/20,Defender,England
1391,https://www.premierleague.com/players/32638/Konstantinos-Mavropanos/overview,Konstantinos Mavropanos,2019/20,Defender,Greece
1392,https://www.premierleague.com/players/52903/Sam-McCallum/overview,Sam McCallum,2019/20,Defender,England
1393,https://www.premierleague.com/players/8956/Ross-McCormack/overview,Ross McCormack,2019/20,Forward,Scotland
1394,https://www.premierleague.com/players/24342/Giovanni-McGregor/overview,Giovanni McGregor,2019/20,Midfielder,England
1395,https://www.premierleague.com/players/14481/Harry-McKirdy/overview,Harry McKirdy,2019/20,Forward,England
1396,https://www.premierleague.com/players/9649/Sam-McQueen/overview,Sam McQueen,2019/20,Midfielder,England
1397,https://www.premierleague.com/players/19617/Nampalys-Mendy/overview,Nampalys Mendy,2019/20,Midfielder,Senegal
1398,https://www.premierleague.com/players/14063/Chris-Mepham/overview,Chris Mepham,2019/20,Defender,Wales
1399,https://www.premierleague.com/players/4179/Simon-Mignolet/overview,Simon Mignolet,2019/20,Goalkeeper,Belgium
1400,https://www.premierleague.com/players/4507/Kevin-Mirallas/overview,Kevin Mirallas,2019/20,Forward,Belgium
1401,https://www.premierleague.com/players/14698/Elliott-Moore/overview,Elliott Moore,2019/20,Defender,England
1402,https://www.premierleague.com/players/5804/%C3%81lvaro-Morata/overview,Álvaro Morata,2019/20,Forward,Spain
1403,https://www.premierleague.com/players/7219/Alberto-Moreno/overview,Alberto Moreno,2019/20,Defender,Spain
1404,https://www.premierleague.com/players/4159/Ravel-Morrison/overview,Ravel Morrison,2019/20,Midfielder,Jamaica
1405,https://www.premierleague.com/players/3333/Jordon-Mutch/overview,Jordon Mutch,2019/20,Midfielder,England
1406,https://www.premierleague.com/players/4472/Nacho-Monreal/overview,Nacho Monreal,2019/20,Defender,Spain
1407,https://www.premierleague.com/players/3546/Samir-Nasri/overview,Samir Nasri,2019/20,Midfielder,France
1408,https://www.premierleague.com/players/14712/Layton-Ndukwu/overview,Layton Ndukwu,2019/20,Forward,England
1409,https://www.premierleague.com/players/5074/N%C3%A9lson-Oliveira/overview,Nélson Oliveira,2019/20,Forward,Portugal
1410,https://www.premierleague.com/players/13390/Oumar-Niasse/overview,Oumar Niasse,2019/20,Forward,Senegal
1411,https://www.premierleague.com/players/15938/Georges-K%C3%A9vin-Nkoudou/overview,Georges-Kévin Nkoudou,2019/20,Midfielder,France
1412,https://www.premierleague.com/players/14807/Lukas-Nmecha/overview,Lukas Nmecha,2019/20,Forward,Germany
1413,https://www.premierleague.com/players/23875/Kornelius-Normann-Hansen/overview,Kornelius Normann Hansen,2019/20,Midfielder,Norway
1414,https://www.premierleague.com/players/51569/James-Norris/overview,James Norris,2019/20,Defender,England
1415,https://www.premierleague.com/players/15009/Thomas-O'Connor/overview,Thomas O'Connor,2019/20,Midfielder,Ireland
1416,https://www.premierleague.com/players/14774/Aaron-O'Driscoll/overview,Aaron O'Driscoll,2019/20,Defender,Ireland
1417,https://www.premierleague.com/players/13584/Kieran-O'Hara/overview,Kieran O'Hara,2019/20,Goalkeeper,Ireland
1418,https://www.premierleague.com/players/14490/Callum-O'Hare/overview,Callum O'Hare,2019/20,Midfielder,England
1419,https://www.premierleague.com/players/20095/Aiden-O'Neill/overview,Aiden O'Neill,2019/20,Midfielder,Australia
1420,https://www.premierleague.com/players/13871/Pedro-Obiang/overview,Pedro Obiang,2019/20,Midfielder,Equatorial Guinea
1421,https://www.premierleague.com/players/50463/Nnamdi-Ofoborh/overview,Nnamdi Ofoborh,2019/20,Midfielder,Nigeria
1422,https://www.premierleague.com/players/3889/Stefano-Okaka/overview,Stefano Okaka,2019/20,Forward,Italy
1423,https://www.premierleague.com/players/13494/Shinji-Okazaki/overview,Shinji Okazaki,2019/20,Forward,Japan
1424,https://www.premierleague.com/players/23873/Oludare-Olufunwa/overview,Oludare Olufunwa,2019/20,Defender,England
1425,https://www.premierleague.com/players/23615/Henry-Onyekuru/overview,Henry Onyekuru,2019/20,Forward,Nigeria
1426,https://www.premierleague.com/players/10420/David-Ospina/overview,David Ospina,2019/20,Goalkeeper,Colombia
1427,https://www.premierleague.com/players/10535/Reece-Oxford/overview,Reece Oxford,2019/20,Defender,England
1428,https://www.premierleague.com/players/13283/Kasey-Palmer/overview,Kasey Palmer,2019/20,Midfielder,Jamaica
1429,https://www.premierleague.com/players/51753/David-Parkhouse/overview,David Parkhouse,2019/20,Forward,Northern Ireland
1430,https://www.premierleague.com/players/15560/Felix-Passlack/overview,Felix Passlack,2019/20,Defender,Germany
1431,https://www.premierleague.com/players/14924/Alfie-Payne/overview,Alfie Payne,2019/20,Midfielder,England
1432,https://www.premierleague.com/players/51539/Terell-Pennant/overview,Terell Pennant,2019/20,Midfielder,England
1433,https://www.premierleague.com/players/9895/Matthew-Pennington/overview,Matthew Pennington,2019/20,Defender,England
1434,https://www.premierleague.com/players/11213/Roberto-Pereyra/overview,Roberto Pereyra,2019/20,Midfielder,Argentina
1435,https://www.premierleague.com/players/14051/Nathaniel-Phillips/overview,Nathaniel Phillips,2019/20,Defender,England
1436,https://www.premierleague.com/players/14433/Julio-Pleguezuelo/overview,Julio Pleguezuelo,2019/20,Defender,Spain
1437,https://www.premierleague.com/players/24834/Pote/overview,Pote,2019/20,Midfielder,Portugal
1438,https://www.premierleague.com/players/15200/Joe-Powell/overview,Joe Powell,2019/20,Midfielder,England
1439,https://www.premierleague.com/players/13822/Sebastian-Pr%C3%B6dl/overview,Sebastian Prödl,2019/20,Defender,Austria
1440,https://www.premierleague.com/players/8049/Marc-Pugh/overview,Marc Pugh,2019/20,Midfielder,England
1441,https://www.premierleague.com/players/4084/Jason-David-Ian-Puncheon/overview,Jason David Ian Puncheon,2019/20,Midfielder,England
1442,https://www.premierleague.com/players/49193/Lorent-Tolaj/overview,Bojan Radulović,2019/20,Forward,Serbia
1443,https://www.premierleague.com/players/23820/Rafael-Camacho/overview,Rafael Camacho,2019/20,Midfielder,Portugal
1444,https://www.premierleague.com/players/8616/Sean-Raggett/overview,Sean Raggett,2019/20,Defender,England
1445,https://www.premierleague.com/players/25267/Largie-Ramazani/overview,Largie Ramazani,2019/20,Forward,Belgium
1446,https://www.premierleague.com/players/3548/Aaron-Ramsey/overview,Aaron Ramsey,2019/20,Midfielder,Wales
1447,https://www.premierleague.com/players/16003/Panagiotis-Retsos/overview,Panagiotis Retsos,2019/20,Defender,Greece
1448,https://www.premierleague.com/players/7990/Jordan-Rhodes/overview,Jordan Rhodes,2019/20,Forward,Scotland
1449,https://www.premierleague.com/players/26076/Diego-Rico/overview,Diego Rico,2019/20,Defender,Spain
1450,https://www.premierleague.com/players/4725/Callum-Robinson/overview,Callum Robinson,2019/20,Forward,Ireland
1451,https://www.premierleague.com/players/5044/Roderick-Miranda/overview,Roderick Miranda,2019/20,Defender,Portugal
1452,https://www.premierleague.com/players/15135/Jack-Roles/overview,Jack Roles,2019/20,Midfielder,Cyprus
1453,https://www.premierleague.com/players/53176/Will-Russ/overview,Will Russ,2019/20,Midfielder,Wales
1454,https://www.premierleague.com/players/10004/Bakary-Sako/overview,Bakary Sako,2019/20,Midfielder,Mali
1455,https://www.premierleague.com/players/49796/Isma%C3%AFla-Sarr/overview,Ismaïla Sarr,2019/20,Forward,Senegal
1456,https://www.premierleague.com/players/70150/Christian-Saydee/overview,Christian Saydee,2019/20,Forward,England
1457,https://www.premierleague.com/players/4615/Morgan-Schneiderlin/overview,Morgan Schneiderlin,2019/20,Midfielder,France
1458,https://www.premierleague.com/players/65981/Joel-Senior/overview,Joel Senior,2019/20,Defender,England
1459,https://www.premierleague.com/players/50462/Sam-Sherring/overview,Sam Sherring,2019/20,Defender,England
1460,https://www.premierleague.com/players/13193/Jack-Simpson/overview,Jack Simpson,2019/20,Defender,England
1461,https://www.premierleague.com/players/15374/Josh-Sims/overview,Josh Sims,2019/20,Midfielder,England
1462,https://www.premierleague.com/players/4529/Jerome-Sinclair/overview,Jerome Sinclair,2019/20,Forward,England
1463,https://www.premierleague.com/players/15002/Callum-Slattery/overview,Callum Slattery,2019/20,Midfielder,England
1464,https://www.premierleague.com/players/10443/Dominic-Solanke/overview,Dominic Solanke,2019/20,Forward,England
1465,https://www.premierleague.com/players/10444/Pape-Souar%C3%A9/overview,Pape Souaré,2019/20,Defender,Senegal
1466,https://www.premierleague.com/players/19867/Bayli-Spencer-Adams/overview,Bayli Spencer-Adams,2019/20,Defender,England
1467,https://www.premierleague.com/players/2664/Julian-Speroni/overview,Julian Speroni,2019/20,Goalkeeper,Argentina
1468,https://www.premierleague.com/players/33067/Dennis-Srbeny/overview,Dennis Srbeny,2019/20,Forward,Germany
1469,https://www.premierleague.com/players/10881/Jack-Stacey/overview,Jack Stacey,2019/20,Defender,England
1470,https://www.premierleague.com/players/3766/Junior-Stanislas/overview,Junior Stanislas,2019/20,Midfielder,England
1471,https://www.premierleague.com/players/2485/Richard-Stearman/overview,Richard Stearman,2019/20,Defender,England
1472,https://www.premierleague.com/players/913/Michael-Stensgaard/overview,Michael Stensgaard,2019/20,Goalkeeper,Denmark
1473,https://www.premierleague.com/players/10482/Jamie-Sterry/overview,Jamie Sterry,2019/20,Defender,England
1474,https://www.premierleague.com/players/4258/Enda-Stevens/overview,Enda Stevens,2019/20,Defender,Ireland
1475,https://www.premierleague.com/players/3154/Daniel-Sturridge/overview,Daniel Sturridge,2019/20,Forward,England
1476,https://www.premierleague.com/players/4325/Denis-Su%C3%A1rez/overview,Denis Suárez,2019/20,Midfielder,Spain
1477,https://www.premierleague.com/players/2338/Andrew-Surman/overview,Andrew Surman,2019/20,Midfielder,England
1478,https://www.premierleague.com/players/13195/Sam-Surridge/overview,Sam Surridge,2019/20,Forward,England
1479,https://www.premierleague.com/players/5428/Markus-Suttner/overview,Markus Suttner,2019/20,Defender,Austria
1480,https://www.premierleague.com/players/15685/Alexander-S%C3%B8rloth/overview,Alexander Sørloth,2019/20,Forward,Norway
1481,https://www.premierleague.com/players/15322/Shani-Tarashaj/overview,Shani Tarashaj,2019/20,Forward,Switzerland
1482,https://www.premierleague.com/players/92692/Slobodan-Tedic/overview,Slobodan Tedic,2019/20,Forward,Serbia
1483,https://www.premierleague.com/players/4560/Alexander-Tettey/overview,Alexander Tettey,2019/20,Midfielder,Norway
1484,https://www.premierleague.com/players/14916/Timi-Odusina/overview,Timi Odusina,2019/20,Defender,England
1485,https://www.premierleague.com/players/19681/Toni-Mart%C3%ADnez/overview,Toni Martínez,2019/20,Forward,Spain
1486,https://www.premierleague.com/players/4979/Adama-Traor%C3%A9/overview,Adama Traoré,2019/20,Forward,Spain
1487,https://www.premierleague.com/players/50453/Mark-Travers/overview,Mark Travers,2019/20,Goalkeeper,Ireland
1488,https://www.premierleague.com/players/9474/Aaron-Tshibola/overview,Aaron Tshibola,2019/20,Midfielder,DR Congo
1489,https://www.premierleague.com/players/14949/Joe-Tupper/overview,Joe Tupper,2019/20,Goalkeeper,England
1490,https://www.premierleague.com/players/14267/Tyler-Smith/overview,Tyler Smith,2019/20,Forward,England
1491,https://www.premierleague.com/players/8174/Leonardo-Ulloa/overview,Leonardo Ulloa,2019/20,Forward,Argentina
1492,https://www.premierleague.com/players/3285/Antonio-Valencia/overview,Antonio Valencia,2019/20,Defender,Ecuador
1493,https://www.premierleague.com/players/19564/Jes%C3%BAs-Vallejo/overview,Jesús Vallejo,2019/20,Defender,Spain
1494,https://www.premierleague.com/players/4007/Sam-Vokes/overview,Sam Vokes,2019/20,Forward,Wales
1495,https://www.premierleague.com/players/3955/Kyle-Walker/overview,Kyle Walker,2019/20,Defender,England
1496,https://www.premierleague.com/players/2047/Jonathan-Walters/overview,Jonathan Walters,2019/20,Forward,Ireland
1497,https://www.premierleague.com/players/4816/Victor-Wanyama/overview,Victor Wanyama,2019/20,Midfielder,Kenya
1498,https://www.premierleague.com/players/3999/Stephen-Ward/overview,Stephen Ward,2019/20,Defender,Ireland
1499,https://www.premierleague.com/players/9363/Conor-Washington/overview,Conor Washington,2019/20,Forward,Northern Ireland
1500,https://www.premierleague.com/players/21702/Elliot-Watt/overview,Elliot Watt,2019/20,Midfielder,Scotland
1501,https://www.premierleague.com/players/19967/Kelland-Watts/overview,Kelland Watts,2019/20,Defender,England
1502,https://www.premierleague.com/players/8889/Nahki-Wells/overview,Nahki Wells,2019/20,Forward,Bermuda
1503,https://www.premierleague.com/players/2299/Glenn-Whelan/overview,Glenn Whelan,2019/20,Midfielder,Ireland
1504,https://www.premierleague.com/players/10798/Yanic-Sonny-Wildschut/overview,Yanic-Sonny Wildschut,2019/20,Forward,Suriname
1505,https://www.premierleague.com/players/7105/Jetro-Willems/overview,Jetro Willems,2019/20,Defender,Netherlands
1506,https://www.premierleague.com/players/4767/Jonathan-Williams/overview,Jonathan Williams,2019/20,Midfielder,Wales
1507,https://www.premierleague.com/players/8454/Callum-Wilson/overview,Callum Wilson,2019/20,Forward,England
1508,https://www.premierleague.com/players/23721/Henry-Wise/overview,Henry Wise,2019/20,Midfielder,England
1509,https://www.premierleague.com/players/21957/Callum-Wright/overview,Callum Wright,2019/20,Midfielder,England
1510,https://www.premierleague.com/players/3062/Ashley-Young/overview,Ashley Young,2019/20,Defender,England
1511,https://www.premierleague.com/players/3654/Pablo-Zabaleta/overview,Pablo Zabaleta,2019/20,Defender,Argentina
1512,https://www.premierleague.com/players/10123/Marvin-Zeegelaar/overview,Marvin Zeegelaar,2019/20,Defender,Netherlands
1513,https://www.premierleague.com/players/49144/Jordan-Zemura/overview,Jordan Zemura,2019/20,Defender,Zimbabwe
1514,https://www.premierleague.com/players/24638/Nabili-Zoubdi-Touaizi/overview,Nabili Zoubdi Touaizi,2019/20,Forward,Morocco
1515,https://www.premierleague.com/players/4482/Chuba-Akpom/overview,Chuba Akpom,2018/19,Forward,England
1516,https://www.premierleague.com/players/14743/Paulo-Alves/overview,Paulo Alves,2018/19,Midfielder,Portugal
1517,https://www.premierleague.com/players/15239/Daniel-Armstrong/overview,Daniel Armstrong,2018/19,Midfielder,Scotland
1518,https://www.premierleague.com/players/19606/Floyd-Ayit%C3%A9/overview,Floyd Ayité,2018/19,Forward,Togo
1519,https://www.premierleague.com/players/3413/Ryan-Babel/overview,Ryan Babel,2018/19,Midfielder,Netherlands
1520,https://www.premierleague.com/players/4721/Leandro-Bacuna/overview,Leandro Bacuna,2018/19,Midfielder,Curacao
1521,https://www.premierleague.com/players/4711/Sam-Baldock/overview,Sam Baldock,2018/19,Forward,England
1522,https://www.premierleague.com/players/20183/Leon-Balogun/overview,Leon Balogun,2018/19,Defender,Nigeria
1523,https://www.premierleague.com/players/7500/Sol-Bamba/overview,Sol Bamba,2018/19,Defender,Cote D’Ivoire
1524,https://www.premierleague.com/players/51435/Connor-Barrett/overview,Connor Barrett,2018/19,Defender,England
1525,https://www.premierleague.com/players/3672/Joe-Bennett/overview,Joe Bennett,2018/19,Defender,England
1526,https://www.premierleague.com/players/4888/Daley-Blind/overview,Daley Blind,2018/19,Defender,Netherlands
1527,https://www.premierleague.com/players/24299/Jack-Bodenham/overview,Jack Bodenham,2018/19,Defender,Wales
1528,https://www.premierleague.com/players/10441/J%C3%A9r%C3%A9mie-Boga/overview,Jérémie Boga,2018/19,Forward,Cote D’Ivoire
1529,https://www.premierleague.com/players/3348/%C3%81d%C3%A1m-Bogd%C3%A1n/overview,Ádám Bogdán,2018/19,Goalkeeper,Hungary
1530,https://www.premierleague.com/players/13468/Omar-Bogle/overview,Omar Bogle,2018/19,Forward,England
1531,https://www.premierleague.com/players/1926/Brian-Murphy/overview,Brian Murphy,2018/19,Goalkeeper,Ireland
1532,https://www.premierleague.com/players/32845/Ciaron-Brown/overview,Ciaron Brown,2018/19,Defender,Northern Ireland
1533,https://www.premierleague.com/players/8584/Craig-Bryson/overview,Craig Bryson,2018/19,Midfielder,Scotland
1534,https://www.premierleague.com/players/15424/Harry-Burgoyne/overview,Harry Burgoyne,2018/19,Goalkeeper,England
1535,https://www.premierleague.com/players/9982/Reece-Burke/overview,Reece Burke,2018/19,Defender,England
1536,https://www.premierleague.com/players/4341/Yohan-Cabaye/overview,Yohan Cabaye,2018/19,Midfielder,France
1537,https://www.premierleague.com/players/4556/Lee-Camp/overview,Lee Camp,2018/19,Goalkeeper,Northern Ireland
1538,https://www.premierleague.com/players/5001/Emre-Can/overview,Emre Can,2018/19,Midfielder,Germany
1539,https://www.premierleague.com/players/9869/Baily-Cargill/overview,Baily Cargill,2018/19,Defender,England
1540,https://www.premierleague.com/players/1634/Michael-Carrick/overview,Michael Carrick,2018/19,Midfielder,England
1541,https://www.premierleague.com/players/19608/Chris-L%C3%B6we/overview,Chris Löwe,2018/19,Defender,Germany
1542,https://www.premierleague.com/players/7431/Ibrahima-Ciss%C3%A9/overview,Ibrahima Cissé,2018/19,Midfielder,Guinea
1543,https://www.premierleague.com/players/14567/Bradley-Collins/overview,Bradley Collins,2018/19,Goalkeeper,England
1544,https://www.premierleague.com/players/4911/Thibaut-Courtois/overview,Thibaut Courtois,2018/19,Goalkeeper,Belgium
1545,https://www.premierleague.com/players/14335/Cameron-Coxe/overview,Cameron Coxe,2018/19,Defender,Wales
1546,https://www.premierleague.com/players/5174/Cristi%C3%A1n-Cuevas/overview,Cristián Cuevas,2018/19,Defender,Chile
1547,https://www.premierleague.com/players/3906/Greg-Cunningham/overview,Greg Cunningham,2018/19,Defender,Ireland
1548,https://www.premierleague.com/players/23520/Lo%C3%AFc-Damour/overview,Loïc Damour,2018/19,Midfielder,France
1549,https://www.premierleague.com/players/2423/Steven-Davis/overview,Steven Davis,2018/19,Midfielder,Northern Ireland
1550,https://www.premierleague.com/players/1911/Damien-Delaney/overview,Damien Delaney,2018/19,Defender,Ireland
1551,https://www.premierleague.com/players/14643/Alex-Denny/overview,Alex Denny,2018/19,Midfielder,England
1552,https://www.premierleague.com/players/16747/Laurent-Depoitre/overview,Laurent Depoitre,2018/19,Forward,Belgium
1553,https://www.premierleague.com/players/13899/Sylvain-Deslandes/overview,Sylvain Deslandes,2018/19,Defender,France
1554,https://www.premierleague.com/players/24253/Adama-Diakhaby/overview,Adama Diakhaby,2018/19,Forward,France
1555,https://www.premierleague.com/players/3642/Diego-Cavalieri/overview,Diego Cavalieri,2018/19,Goalkeeper,Brazil
1556,https://www.premierleague.com/players/5577/Brice-Dja-Dj%C3%A9dj%C3%A9/overview,Brice Dja Djédjé,2018/19,Defender,Cote D’Ivoire
1557,https://www.premierleague.com/players/14442/Vlad-Dragomir/overview,Vlad Dragomir,2018/19,Midfielder,Romania
1558,https://www.premierleague.com/players/6362/Aleksandar-Dragovic/overview,Aleksandar Dragovic,2018/19,Defender,Austria
1559,https://www.premierleague.com/players/14771/Demeaco-Duhaney/overview,Demeaco Duhaney,2018/19,Defender,England
1560,https://www.premierleague.com/players/23738/Stephen-Duke-McKenna/overview,Stephen Duke-McKenna,2018/19,Midfielder,Guyana
1561,https://www.premierleague.com/players/5097/Erik-Durm/overview,Erik Durm,2018/19,Defender,Germany
1562,https://www.premierleague.com/players/4231/Ethan-Ebanks-Landell/overview,Ethan Ebanks-Landell,2018/19,Defender,England
1563,https://www.premierleague.com/players/10633/Bruno-Ecuele-Manga/overview,Bruno Ecuele Manga,2018/19,Defender,Gabon
1564,https://www.premierleague.com/players/24347/Rarmani-Edmonds-Green/overview,Rarmani Edmonds-Green,2018/19,Defender,England
1565,https://www.premierleague.com/players/12265/Eduardo/overview,Eduardo,2018/19,Goalkeeper,Portugal
1566,https://www.premierleague.com/players/14658/Tayo-Edun/overview,Tayo Edun,2018/19,Midfielder,England
1567,https://www.premierleague.com/players/4120/Neil-Etheridge/overview,Neil Etheridge,2018/19,Goalkeeper,Philippines
1568,https://www.premierleague.com/players/2934/Patrice-Evra/overview,Patrice Evra,2018/19,Defender,France
1569,https://www.premierleague.com/players/3182/Adam-Federici/overview,Adam Federici,2018/19,Goalkeeper,Australia
1570,https://www.premierleague.com/players/7981/Liam-Feeney/overview,Liam Feeney,2018/19,Midfielder,England
1571,https://www.premierleague.com/players/4129/Jon-Flanagan/overview,Jon Flanagan,2018/19,Defender,England
1572,https://www.premierleague.com/players/14298/Michael-Folivi/overview,Michael Folivi,2018/19,Forward,England
1573,https://www.premierleague.com/players/14659/Marlon-Fossey/overview,Marlon Fossey,2018/19,Defender,United States
1574,https://www.premierleague.com/players/9650/Sam-Gallagher/overview,Sam Gallagher,2018/19,Forward,England
1575,https://www.premierleague.com/players/12946/Aleix-Garc%C3%ADa/overview,Aleix García,2018/19,Midfielder,Spain
1576,https://www.premierleague.com/players/21964/Benjam%C3%ADn-Garr%C3%A9/overview,Benjamín Garré,2018/19,Midfielder,Argentina
1577,https://www.premierleague.com/players/14453/Charlie-Gilmour/overview,Charlie Gilmour,2018/19,Midfielder,Scotland
1578,https://www.premierleague.com/players/9634/Connor-Goldson/overview,Connor Goldson,2018/19,Defender,England
